0.00545844434336,0.0107455860184,0.005287141675,107.455860184,1.26,230.835,10107.4558602
0.0665848267985,0.0830415875976,0.016456760799,830.415875976,74.0375,1111.9275,10830.415876
-0.0223480017007,0.0165595530854,0.0389075547861,165.595530854,-8.41,376.32,10160.4174214
0.0720173523743,0.0517445674215,-0.0202727849527,517.445674215,64.8275,900.165,10517.4456742
0.0334820890122,-0.0217165032936,-0.0551985923058,-217.165032936,17.35,518.1875,9782.83496706
-0.0396187703452,-0.0131351278454,0.0264836424998,-131.351278454,-17.2825,436.22,9868.64872155
-0.0494569722216,-0.0202590001857,0.0291979720359,-202.590001857,-11.635,235.255,9797.40999814
0.0357999297647,0.0245187011595,-0.0112812286052,245.187011595,8.92,249.1625,10245.1870116
-0.0357142857143,0.134900450383,0.170614736097,1349.00450383,-8.0,224.0,11349.0045038
0.0235510511551,0.0358896659327,0.0123386147776,358.896659327,12.74,540.9525,10358.8966593
0.0366634183056,0.0099078995965,-0.0267555187091,99.078995965,32.6375,890.1925,10099.078996
0.0324114982606,0.0214239224903,-0.0109875757703,214.239224903,20.3575,628.095,10214.2392249
-0.0116379283619,0.0189031871366,0.0305411154986,189.031871366,-4.6925,403.2075,10189.0318714
